Ano,Homicídio Doloso por 100 mil habitantes,Furto por 100 mil habitantes,Roubo por 100 mil habitantes,Furto e Roubo de Veículo por 100 mil habitantes,Furto por 100 mil veículos,Roubo por 100 mil veículos,Furto e Roubo de Veículo por 100 mil veículos,Cidade,Regiao
"2005,""12,81"",""1.044,12"",""377,02"",""342,24"",""773,32"",""500,78"",""1.274,10"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2006,""11,80"",""1.279,21"",""329,56"",""346,81"",""689,96"",""508,06"",""1.198,02"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2007,""12,62"",""999,82"",""310,13"",""238,01"",""372,18"",""383,64"",""755,82"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2008,""18,81"",""956,70"",""434,46"",""225,74"",""318,98"",""324,08"",""643,05"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2009,""25,82"",""657,06"",""367,71"",""260,87"",""420,58"",""245,53"",""666,11"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2010,""17,70"",""723,93"",""306,21"",""363,74"",""499,43"",""272,24"",""771,67"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2011,""8,80"",""658,11"",""284,18"",""401,20"",""387,45"",""380,71"",""768,17"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2012,""10,50"",""685,75"",""366,49"",""449,59"",""316,39"",""517,59"",""833,98"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2013,""20,00"",""844,35"",""472,17"",""452,17"",""472,56"",""357,61"",""830,17"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2014,""16,43"",""858,42"",""546,35"",""553,26"",""601,69"",""414,36"",""1.016,05"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2015,""4,30"",""747,69"",""619,64"",""421,11"",""447,96"",""311,56"",""759,53"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2016,""11,12"",""765,78"",""585,24"",""461,18"",""463,11"",""358,00"",""821,11"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2017,""5,11"",""724,05"",""516,21"",""436,99"",""460,00"",""306,17"",""766,17"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
"2018,""7,58"",""494,69"",""386,82"",""353,11"",""338,92"",""273,18"",""612,11"",Ribeirão Pires,Grande São Paulo (exclui a Capital)"
None,None,None,None,None,None,None,None,Rio Grande da Serra,Grande São Paulo (exclui a Capital)
None,None,None,None,None,None,None,None,Salesópolis,Grande São Paulo (exclui a Capital)
None,None,None,None,None,None,None,None,Santa Isabel,Grande São Paulo (exclui a Capital)
"1999,""55,86"",""474,13"",""249,24"",""177,62"",-,-,-,Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2000,""76,78"",""612,89"",""237,07"",""165,68"",-,-,-,Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2001,""36,04"",""696,25"",""268,98"",""148,00"",""291,33"",""286,30"",""577,63"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2002,""45,67"",""686,24"",""260,43"",""140,70"",""256,58"",""247,73"",""504,31"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2003,""46,24"",""965,08"",""231,19"",""101,96"",""179,67"",""163,70"",""343,37"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2004,""36,48"",""730,68"",""156,17"",""128,81"",""241,63"",""165,90"",""407,53"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2005,""41,69"",""672,47"",""132,74"",""77,89"",""109,31"",""118,96"",""228,27"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2006,""33,84"",""643,03"",""142,78"",""94,13"",""173,87"",""84,04"",""257,91"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2007,""18,38"",""623,87"",""130,70"",""71,47"",""115,35"",""68,16"",""183,51"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2008,""8,88"",""640,27"",""142,06"",""47,35"",""78,36"",""35,62"",""113,98"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2009,""8,58"",""644,67"",""193,59"",""27,66"",""32,13"",""29,99"",""62,13"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2010,""12,91"",""528,24"",""177,92"",""54,39"",""73,30"",""40,51"",""113,81"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2011,""7,18"",""494,51"",""160,65"",""26,92"",""24,23"",""27,69"",""51,93"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2012,""10,48"",""464,81"",""149,40"",""61,16"",""56,67"",""53,53"",""110,20"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2013,""9,36"",""571,58"",""175,22"",""91,86"",""105,73"",""50,69"",""156,42"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2014,""5,80"",""345,30"",""119,24"",""71,21"",""64,50"",""58,77"",""123,26"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2015,""8,06"",""326,48"",""95,12"",""49,98"",""46,41"",""35,80"",""82,22"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2016,""3,16"",""312,43"",""99,41"",""62,33"",""63,39"",""38,81"",""102,20"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2017,""5,41"",""332,81"",""94,98"",""57,14"",""70,40"",""22,63"",""93,03"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"2018,""5,98"",""322,79"",""109,09"",""81,44"",""98,11"",""33,91"",""132,02"",Santana de Parnaíba,Grande São Paulo (exclui a Capital)"
"1999,""39,43"",""950,11"",""1.097,13"",""1.951,92"",-,-,-,Santo André,Grande São Paulo (exclui a Capital)"
"2000,""43,20"",""880,39"",""929,76"",""2.074,30"",-,-,-,Santo André,Grande São Paulo (exclui a Capital)"
"2001,""32,62"",""991,52"",""964,10"",""1.817,47"",""1.548,73"",""2.971,38"",""4.520,11"",Santo André,Grande São Paulo (exclui a Capital)"
"2002,""29,72"",""1.115,31"",""924,01"",""1.730,66"",""1.376,30"",""2.756,60"",""4.132,89"",Santo André,Grande São Paulo (exclui a Capital)"
"2003,""28,68"",""1.244,38"",""951,76"",""1.576,45"",""1.432,17"",""2.220,17"",""3.652,34"",Santo André,Grande São Paulo (exclui a Capital)"
"2004,""17,23"",""1.075,44"",""810,47"",""1.368,07"",""1.349,46"",""1.722,46"",""3.071,93"",Santo André,Grande São Paulo (exclui a Capital)"
"2005,""15,50"",""1.248,49"",""999,67"",""1.315,63"",""1.239,10"",""1.600,37"",""2.839,47"",Santo André,Grande São Paulo (exclui a Capital)"
"2006,""13,04"",""1.222,30"",""907,95"",""1.210,16"",""1.023,32"",""1.465,01"",""2.488,33"",Santo André,Grande São Paulo (exclui a Capital)"
"2007,""10,31"",""1.243,16"",""880,35"",""909,18"",""804,96"",""961,37"",""1.766,33"",Santo André,Grande São Paulo (exclui a Capital)"
"2008,""16,38"",""1.154,17"",""911,90"",""856,95"",""755,03"",""811,38"",""1.566,41"",Santo André,Grande São Paulo (exclui a Capital)"
"2009,""12,77"",""1.139,63"",""1.035,72"",""880,15"",""717,07"",""802,41"",""1.519,49"",Santo André,Grande São Paulo (exclui a Capital)"
"2010,""11,54"",""1.100,45"",""925,05"",""792,25"",""682,10"",""601,36"",""1.283,47"",Santo André,Grande São Paulo (exclui a Capital)"
"2011,""9,73"",""1.320,84"",""975,00"",""865,57"",""607,41"",""718,82"",""1.326,23"",Santo André,Grande São Paulo (exclui a Capital)"
"2012,""9,56"",""1.215,41"",""807,14"",""949,36"",""736,78"",""643,75"",""1.380,53"",Santo André,Grande São Paulo (exclui a Capital)"
"2013,""8,65"",""1.150,75"",""881,61"",""1.106,01"",""801,83"",""750,57"",""1.552,40"",Santo André,Grande São Paulo (exclui a Capital)"
"2014,""10,09"",""1.128,11"",""1.260,19"",""1.130,89"",""810,79"",""773,10"",""1.583,90"",Santo André,Grande São Paulo (exclui a Capital)"
"2015,""6,13"",""997,66"",""1.258,89"",""913,79"",""594,50"",""657,03"",""1.251,54"",Santo André,Grande São Paulo (exclui a Capital)"
"2016,""5,53"",""1.098,15"",""1.314,51"",""1.073,85"",""782,37"",""673,11"",""1.455,49"",Santo André,Grande São Paulo (exclui a Capital)"
"2017,""5,23"",""1.086,81"",""1.264,48"",""1.035,28"",""776,54"",""607,00"",""1.383,54"",Santo André,Grande São Paulo (exclui a Capital)"
"2018,""7,22"",""1.011,00"",""1.076,82"",""975,06"",""812,18"",""472,66"",""1.284,85"",Santo André,Grande São Paulo (exclui a Capital)"
"1999,""51,19"",""831,73"",""787,71"",""1.297,10"",-,-,-,São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2000,""52,79"",""718,01"",""756,49"",""1.204,12"",-,-,-,São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2001,""37,23"",""950,56"",""773,00"",""1.120,78"",""993,13"",""1.949,60"",""2.942,73"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2002,""35,35"",""928,24"",""707,22"",""964,00"",""968,77"",""1.463,73"",""2.432,50"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2003,""35,31"",""1.054,90"",""784,46"",""915,73"",""767,44"",""1.480,17"",""2.247,61"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2004,""28,56"",""1.057,30"",""769,67"",""830,76"",""741,33"",""1.218,39"",""1.959,72"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2005,""20,01"",""1.048,06"",""870,68"",""897,36"",""837,28"",""1.196,38"",""2.033,65"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2006,""14,31"",""991,84"",""854,29"",""777,63"",""635,20"",""1.048,06"",""1.683,26"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2007,""11,51"",""1.075,09"",""802,67"",""689,01"",""512,02"",""890,52"",""1.402,54"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2008,""9,29"",""1.079,79"",""914,88"",""663,65"",""502,49"",""755,74"",""1.258,23"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2009,""11,33"",""990,03"",""1.039,31"",""698,75"",""489,56"",""775,23"",""1.264,79"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2010,""8,89"",""923,10"",""865,71"",""718,11"",""476,93"",""748,41"",""1.225,34"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2011,""11,17"",""947,86"",""804,77"",""778,54"",""466,26"",""784,60"",""1.250,86"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2012,""10,32"",""1.122,74"",""703,87"",""717,93"",""490,57"",""601,83"",""1.092,39"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2013,""9,73"",""1.147,89"",""738,92"",""847,02"",""491,60"",""741,70"",""1.233,30"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2014,""8,52"",""834,78"",""956,78"",""814,93"",""513,82"",""668,49"",""1.182,31"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2015,""6,32"",""902,13"",""1.025,70"",""618,48"",""392,29"",""470,75"",""863,04"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2016,""7,04"",""821,58"",""945,02"",""639,06"",""387,19"",""499,11"",""886,30"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2017,""6,50"",""827,99"",""870,39"",""524,48"",""330,90"",""390,03"",""720,94"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"2018,""4,70"",""691,05"",""843,62"",""507,68"",""344,65"",""347,69"",""692,34"",São Bernardo do Campo,Grande São Paulo (exclui a Capital)"
"1999,""12,01"",""990,72"",""929,95"",""2.215,34"",-,-,-,São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2000,""12,84"",""1.065,42"",""814,39"",""1.573,16"",-,-,-,São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2001,""14,17"",""1.323,27"",""842,98"",""1.907,68"",""2.044,01"",""1.201,58"",""3.245,60"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2002,""7,75"",""1.423,88"",""809,83"",""1.554,86"",""1.401,11"",""1.151,41"",""2.552,51"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2003,""9,10"",""1.546,71"",""878,33"",""1.151,28"",""1.151,80"",""714,91"",""1.866,71"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2004,""4,87"",""1.393,37"",""890,42"",""1.199,29"",""1.067,82"",""824,19"",""1.892,01"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2005,""2,07"",""1.173,89"",""900,81"",""1.798,86"",""1.519,25"",""1.241,29"",""2.760,54"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2006,""4,81"",""1.145,17"",""783,14"",""1.501,70"",""1.402,75"",""835,51"",""2.238,26"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2007,""1,37"",""1.111,74"",""708,84"",""1.199,15"",""891,52"",""823,17"",""1.714,69"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2008,""2,72"",""1.316,95"",""845,84"",""1.107,87"",""679,53"",""833,43"",""1.512,96"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2009,""4,72"",""1.333,13"",""1.008,62"",""1.228,55"",""700,98"",""910,74"",""1.611,72"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2010,""2,01"",""1.160,30"",""886,15"",""1.187,79"",""609,03"",""885,70"",""1.494,73"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2011,""2,01"",""1.283,89"",""905,21"",""1.113,95"",""727,94"",""603,95"",""1.331,89"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2012,""2,67"",""1.173,95"",""707,17"",""958,26"",""580,25"",""509,62"",""1.089,86"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2013,""2,67"",""1.168,39"",""792,48"",""1.075,75"",""628,42"",""556,47"",""1.184,89"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2014,""2,66"",""1.146,23"",""753,07"",""995,88"",""668,22"",""427,43"",""1.095,65"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2015,""3,32"",""946,85"",""631,45"",""617,51"",""400,54"",""268,22"",""668,76"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2016,""2,65"",""871,75"",""612,35"",""524,77"",""336,43"",""229,77"",""566,21"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2017,""1,99"",""816,65"",""527,64"",""499,80"",""338,44"",""196,54"",""534,98"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
"2018,""0,00"",""855,10"",""481,16"",""515,81"",""352,42"",""200,38"",""552,81"",São Caetano do Sul,Grande São Paulo (exclui a Capital)"
None,None,None,None,None,None,None,None,São Lourenço da Serra,Grande São Paulo (exclui a Capital)
"1999,""35,58"",""784,61"",""494,95"",""378,62"",-,-,-,Suzano,Grande São Paulo (exclui a Capital)"
"2000,""38,21"",""888,13"",""443,19"",""361,93"",-,-,-,Suzano,Grande São Paulo (exclui a Capital)"
"2001,""35,38"",""936,68"",""402,54"",""380,97"",""1.342,95"",""924,40"",""2.267,36"",Suzano,Grande São Paulo (exclui a Capital)"
"2002,""33,99"",""948,65"",""378,53"",""331,79"",""1.030,81"",""794,73"",""1.825,53"",Suzano,Grande São Paulo (exclui a Capital)"
"2003,""33,47"",""1.226,22"",""455,60"",""325,48"",""917,75"",""754,40"",""1.672,15"",Suzano,Grande São Paulo (exclui a Capital)"
"2004,""28,44"",""1.117,64"",""443,43"",""331,33"",""924,47"",""673,97"",""1.598,44"",Suzano,Grande São Paulo (exclui a Capital)"
"2005,""22,74"",""1.030,11"",""401,97"",""343,10"",""983,83"",""590,67"",""1.574,50"",Suzano,Grande São Paulo (exclui a Capital)"
"2006,""23,62"",""1.000,23"",""317,53"",""410,02"",""1.105,89"",""658,02"",""1.763,91"",Suzano,Grande São Paulo (exclui a Capital)"
"2007,""22,14"",""975,34"",""372,42"",""345,54"",""833,66"",""533,35"",""1.367,01"",Suzano,Grande São Paulo (exclui a Capital)"
"2008,""21,09"",""797,51"",""319,47"",""264,41"",""578,19"",""388,32"",""966,51"",Suzano,Grande São Paulo (exclui a Capital)"
"2009,""20,08"",""770,97"",""553,23"",""373,32"",""866,34"",""416,58"",""1.282,92"",Suzano,Grande São Paulo (exclui a Capital)"
"2010,""14,49"",""628,96"",""411,55"",""337,94"",""675,81"",""401,11"",""1.076,92"",Suzano,Grande São Paulo (exclui a Capital)"
"2011,""9,81"",""813,43"",""483,68"",""353,52"",""529,25"",""512,57"",""1.041,82"",Suzano,Grande São Paulo (exclui a Capital)"
"2012,""12,32"",""920,31"",""434,78"",""449,33"",""570,50"",""660,47"",""1.230,97"",Suzano,Grande São Paulo (exclui a Capital)"
"2013,""12,55"",""1.035,86"",""637,17"",""502,79"",""585,64"",""694,68"",""1.280,32"",Suzano,Grande São Paulo (exclui a Capital)"
"2014,""10,59"",""842,05"",""753,69"",""635,74"",""701,95"",""903,96"",""1.605,91"",Suzano,Grande São Paulo (exclui a Capital)"
"2015,""14,81"",""736,49"",""776,95"",""606,10"",""761,39"",""634,91"",""1.396,30"",Suzano,Grande São Paulo (exclui a Capital)"
"2016,""10,01"",""766,38"",""833,97"",""523,91"",""635,18"",""525,09"",""1.160,28"",Suzano,Grande São Paulo (exclui a Capital)"
"2017,""13,10"",""866,77"",""871,73"",""573,24"",""690,66"",""536,76"",""1.227,42"",Suzano,Grande São Paulo (exclui a Capital)"
"2018,""8,37"",""814,73"",""660,16"",""573,97"",""664,38"",""539,26"",""1.203,64"",Suzano,Grande São Paulo (exclui a Capital)"
"1999,""48,94"",""547,16"",""671,58"",""754,36"",-,-,-,Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2000,""40,60"",""492,22"",""615,53"",""781,47"",-,-,-,Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2001,""61,81"",""574,56"",""694,22"",""667,52"",""1.981,81"",""2.404,16"",""4.385,97"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2002,""50,22"",""646,06"",""663,93"",""640,75"",""1.965,04"",""2.034,36"",""3.999,40"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2003,""40,10"",""720,41"",""693,99"",""572,74"",""1.507,72"",""1.838,48"",""3.346,20"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2004,""17,07"",""724,75"",""718,76"",""536,99"",""1.435,55"",""1.527,18"",""2.962,74"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2005,""19,87"",""813,11"",""651,94"",""531,84"",""1.388,89"",""1.365,51"",""2.754,40"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2006,""9,73"",""636,11"",""672,39"",""406,97"",""1.028,25"",""902,34"",""1.930,58"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2007,""9,55"",""789,65"",""805,27"",""516,31"",""1.197,30"",""987,95"",""2.185,25"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2008,""14,47"",""705,62"",""936,71"",""464,74"",""1.056,73"",""724,06"",""1.780,79"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2009,""8,77"",""590,09"",""884,93"",""542,07"",""964,04"",""940,56"",""1.904,59"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2010,""10,65"",""577,23"",""960,28"",""616,97"",""1.019,70"",""895,09"",""1.914,79"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2011,""9,68"",""686,53"",""975,97"",""704,27"",""825,66"",""1.097,58"",""1.923,25"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2012,""16,66"",""693,80"",""866,76"",""666,83"",""674,46"",""952,18"",""1.626,64"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2013,""7,81"",""626,90"",""933,32"",""605,43"",""511,61"",""863,62"",""1.375,23"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2014,""9,60"",""611,50"",""1.100,46"",""581,54"",""593,81"",""724,41"",""1.318,22"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2015,""8,32"",""585,09"",""947,94"",""422,19"",""499,43"",""422,66"",""922,09"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2016,""7,08"",""642,88"",""1.067,36"",""412,19"",""405,39"",""484,21"",""889,60"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2017,""6,98"",""588,32"",""869,44"",""399,44"",""415,65"",""435,22"",""850,87"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
"2018,""7,20"",""550,15"",""917,15"",""378,88"",""422,67"",""382,16"",""804,84"",Taboão da Serra,Grande São Paulo (exclui a Capital)"
None,None,None,None,None,None,None,None,Vargem Grande Paulista,Grande São Paulo (exclui a Capital)
None,None,None,None,None,None,None,None,Aparecida,São José dos Campos
None,None,None,None,None,None,None,None,Arapeí,São José dos Campos
None,None,None,None,None,None,None,None,Areias,São José dos Campos
None,None,None,None,None,None,None,None,Bananal,São José dos Campos
None,None,None,None,None,None,None,None,Caçapava,São José dos Campos
None,None,None,None,None,None,None,None,Cachoeira Paulista,São José dos Campos
None,None,None,None,None,None,None,None,Campos do Jordão,São José dos Campos
None,None,None,None,None,None,None,None,Canas,São José dos Campos
"1999,""19,96"",""894,94"",""184,21"",""119,73"",-,-,-,Caraguatatuba,São José dos Campos"
"2000,""23,53"",""952,81"",""174,48"",""133,31"",-,-,-,Caraguatatuba,São José dos Campos"
"2001,""13,19"",""1.005,54"",""194,04"",""114,92"",""1.471,76"",""145,85"",""1.617,61"",Caraguatatuba,São José dos Campos"
"2002,""18,57"",""1.025,66"",""181,21"",""73,39"",""753,90"",""192,86"",""946,76"",Caraguatatuba,São José dos Campos"
"2003,""27,02"",""1.232,14"",""261,07"",""63,20"",""590,59"",""195,06"",""785,65"",Caraguatatuba,São José dos Campos"
"2004,""10,90"",""1.086,30"",""249,55"",""55,78"",""571,77"",""95,30"",""667,07"",Caraguatatuba,São José dos Campos"
"2005,""17,36"",""1.030,27"",""269,27"",""80,74"",""818,76"",""106,39"",""925,16"",Caraguatatuba,São José dos Campos"
"2006,""23,71"",""760,92"",""173,32"",""77,34"",""722,62"",""118,32"",""840,94"",Caraguatatuba,São José dos Campos"
"2007,""10,10"",""717,36"",""137,71"",""67,36"",""629,81"",""65,69"",""695,49"",Caraguatatuba,São José dos Campos"
"2008,""14,78"",""691,56"",""133,34"",""52,25"",""409,82"",""93,77"",""503,59"",Caraguatatuba,São José dos Campos"
"2009,""11,10"",""687,68"",""164,81"",""39,90"",""287,61"",""68,04"",""355,64"",Caraguatatuba,São José dos Campos"
"2010,""11,02"",""601,93"",""131,94"",""37,41"",""231,79"",""70,08"",""301,86"",Caraguatatuba,São José dos Campos"
"2011,""13,53"",""667,97"",""124,70"",""54,78"",""338,29"",""63,87"",""402,17"",Caraguatatuba,São José dos Campos"
"2012,""9,34"",""578,53"",""114,93"",""46,04"",""236,97"",""68,32"",""305,29"",Caraguatatuba,São José dos Campos"
"2013,""9,56"",""517,69"",""146,55"",""87,00"",""478,41"",""74,51"",""552,92"",Caraguatatuba,São José dos Campos"
"2014,""9,60"",""483,44"",""164,45"",""70,22"",""398,54"",""51,98"",""450,52"",Caraguatatuba,São José dos Campos"
"2015,""10,51"",""397,22"",""184,30"",""58,42"",""292,13"",""53,59"",""345,72"",Caraguatatuba,São José dos Campos"
"2016,""7,12"",""547,60"",""263,41"",""63,22"",""281,23"",""83,88"",""365,11"",Caraguatatuba,São José dos Campos"
"2017,""6,67"",""526,97"",""218,07"",""52,50"",""263,32"",""34,69"",""298,01"",Caraguatatuba,São José dos Campos"
"2018,""5,39"",""546,75"",""172,09"",""50,17"",""228,97"",""51,22"",""280,18"",Caraguatatuba,São José dos Campos"
None,None,None,None,None,None,None,None,Cruzeiro,São José dos Campos
None,None,None,None,None,None,None,None,Cunha,São José dos Campos
"1999,""14,61"",""790,92"",""150,98"",""76,95"",-,-,-,Guaratinguetá,São José dos Campos"
"2000,""11,55"",""783,40"",""138,59"",""51,97"",-,-,-,Guaratinguetá,São José dos Campos"
"2001,""11,41"",""1.122,25"",""205,43"",""106,52"",""293,42"",""102,52"",""395,94"",Guaratinguetá,São José dos Campos"
"2002,""13,19"",""1.165,72"",""226,17"",""97,06"",""300,28"",""47,24"",""347,52"",Guaratinguetá,São José dos Campos"
"2003,""2,81"",""1.586,00"",""272,13"",""111,28"",""322,02"",""61,18"",""383,20"",Guaratinguetá,São José dos Campos"
"2004,""23,21"",""1.894,05"",""365,81"",""104,92"",""245,63"",""105,71"",""351,35"",Guaratinguetá,São José dos Campos"
"2005,""11,06"",""1.771,27"",""353,88"",""152,06"",""425,42"",""62,04"",""487,46"",Guaratinguetá,São José dos Campos"
"2006,""11,90"",""1.528,24"",""323,04"",""147,33"",""377,82"",""62,97"",""440,79"",Guaratinguetá,São José dos Campos"
"2007,""10,91"",""1.375,41"",""336,35"",""177,27"",""432,92"",""57,89"",""490,81"",Guaratinguetá,São José dos Campos"
"2008,""9,03"",""1.299,82"",""345,96"",""143,62"",""309,19"",""60,44"",""369,63"",Guaratinguetá,São José dos Campos"
"2009,""20,66"",""1.245,68"",""446,36"",""182,32"",""359,42"",""77,48"",""436,90"",Guaratinguetá,São José dos Campos"
"2010,""20,53"",""1.224,96"",""534,80"",""224,99"",""384,07"",""122,66"",""506,73"",Guaratinguetá,São José dos Campos"
"2011,""16,86"",""1.142,13"",""393,13"",""176,60"",""222,84"",""152,97"",""375,81"",Guaratinguetá,São José dos Campos"
"2012,""25,58"",""1.201,40"",""360,77"",""164,07"",""226,91"",""100,26"",""327,17"",Guaratinguetá,São José dos Campos"
"2013,""15,78"",""1.026,68"",""267,41"",""141,16"",""179,91"",""88,29"",""268,20"",Guaratinguetá,São José dos Campos"
"2014,""25,27"",""806,10"",""295,42"",""89,76"",""111,70"",""57,49"",""169,19"",Guaratinguetá,São José dos Campos"
"2015,""14,73"",""848,02"",""297,97"",""97,02"",""129,70"",""41,20"",""170,90"",Guaratinguetá,São José dos Campos"
"2016,""18,10"",""912,77"",""322,36"",""74,99"",""94,41"",""33,93"",""128,34"",Guaratinguetá,São José dos Campos"
"2017,""17,15"",""891,96"",""407,39"",""125,22"",""151,01"",""56,99"",""208,00"",Guaratinguetá,São José dos Campos"
"2018,""32,32"",""779,91"",""280,67"",""107,16"",""93,79"",""80,00"",""173,79"",Guaratinguetá,São José dos Campos"
None,None,None,None,None,None,None,None,Igaratá,São José dos Campos
None,None,None,None,None,None,None,None,Ilhabela,São José dos Campos
"1999,""37,78"",""939,23"",""932,32"",""522,03"",-,-,-,Jacareí,São José dos Campos"
"2000,""43,44"",""902,78"",""775,60"",""474,15"",-,-,-,Jacareí,São José dos Campos"
"2001,""29,48"",""954,36"",""588,13"",""424,16"",""1.078,22"",""472,90"",""1.551,12"",Jacareí,São José dos Campos"
"2002,""49,61"",""1.183,90"",""458,73"",""376,39"",""925,58"",""379,45"",""1.305,03"",Jacareí,São José dos Campos"
"2003,""31,88"",""1.301,18"",""519,76"",""294,55"",""616,30"",""374,54"",""990,84"",Jacareí,São José dos Campos"
"2004,""36,08"",""1.329,34"",""431,92"",""316,68"",""665,19"",""365,20"",""1.030,39"",Jacareí,São José dos Campos"
"2005,""18,35"",""1.102,49"",""455,28"",""377,91"",""692,00"",""485,02"",""1.177,02"",Jacareí,São José dos Campos"
"2006,""7,86"",""1.099,76"",""470,34"",""273,96"",""501,37"",""314,27"",""815,63"",Jacareí,São José dos Campos"
"2007,""16,05"",""1.211,75"",""449,00"",""241,28"",""418,25"",""257,49"",""675,74"",Jacareí,São José dos Campos"
